Reported Date,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count
2025-11-09,BROMPTON,5007,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,BROMPTON,5007,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,BURRA,5417,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,BURTON,5110,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,CEDUNA,5690,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,CEDUNA,5690,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-11-09,CHRISTIES BEACH,5165,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,CHRISTIES BEACH,5165,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-11-09,CHRISTIES BEACH,5165,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,CLARENCE PARK,5034,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-09,CLARENCE PARK,5034,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-11-09,CLOVELLY PARK,5042,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,COOBER PEDY,5723,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,COOBER PEDY,5723,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,COOBER PEDY,5723,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
2025-11-09,CRAIGMORE,5114,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,CRAIGMORE,5114,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,CUMBERLAND PARK,5041,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-11-09,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-11-09,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,DAVOREN PARK,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,EDINBURGH,5111,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,2
2025-11-09,ELIZABETH EAST,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,ELIZABETH NORTH,5113,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-09,ELIZABETH NORTH,5113,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,ELIZABETH NORTH,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,ELIZABETH NORTH,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,ELIZABETH NORTH,5113,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-11-09,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-09,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
2025-11-09,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-11-09,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,ELIZABETH VALE,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,ENFIELD,5085,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-11-09,EXETER,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,FERRYDEN PARK,5010,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,FERRYDEN PARK,5010,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,FINDON,5023,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-11-09,FIRLE,5070,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,FREELING,5372,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-09,GLANDORE,5037,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
2025-11-09,GLENELG,5045,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,GLENELG NORTH,5045,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,GLENELG NORTH,5045,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-11-09,GLENSIDE,5065,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,GLENUNGA,5064,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,GREENACRES,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,GREENACRES,5086,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-11-09,HACKHAM WEST,5163,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,HACKHAM WEST,5163,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-11-09,HACKHAM WEST,5163,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-11-09,HACKHAM WEST,5163,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,HALLETT COVE,5158,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,HAWTHORN,5062,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,HAWTHORNDENE,5051,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,HENDON,5014,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,HEWETT,5118,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,HILLBANK,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,HILLBANK,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,HILLCREST,5086,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,HILTON,5033,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-11-09,HILTON,5033,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-09,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-11-09,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-11-09,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-11-09,KALTJITI,0872,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-11-09,KALTJITI,0872,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,KENSINGTON PARK,5068,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,KILBURN,5084,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,KILBURN,5084,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,KILBURN,5084,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,KILBURN,5084,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,KINGSCOTE,5223,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,KINGSWOOD,5062,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,KLEMZIG,5087,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,LYNDOCH,5351,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
2025-11-09,MASLIN BEACH,5170,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,MAWSON LAKES,5095,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,MAWSON LAKES,5095,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
2025-11-09,MAWSON LAKES,5095,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,MAWSON LAKES,5095,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
2025-11-09,MCCRACKEN,5211,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,MENINGIE,5264,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,MIDDLETON,5213,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
2025-11-09,MIDDLETON,5213,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,MILLICENT,5280,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
2025-11-09,MILLICENT,5280,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,MITCHELL PARK,5043,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-11-09,MODBURY,5092,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,MODBURY NORTH,5092,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,3
2025-11-09,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,MORPHETTVILLE,5043,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,MOUNT BARKER,5251,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-11-09,MOUNT BARKER,5251,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,MOUNT BARKER,5251,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-11-09,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-11-09,MOUNT GAMBIER,5290,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
2025-11-09,MOUNT GAMBIER,5290,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-11-09,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,MUNNO PARA,5115,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,MUNNO PARA WEST,5115,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,MUNNO PARA WEST,5115,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
2025-11-09,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-11-09,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,MURRAY BRIDGE,5253,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,NAILSWORTH,5083,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,NARACOORTE,5271,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,NARACOORTE,5271,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,NARACOORTE,5271,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,NOARLUNGA CENTRE,5168,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,NOARLUNGA DOWNS,5168,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,NORTHGATE,5085,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,NORTH HAVEN,5018,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,NORWOOD,5067,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,NORWOOD,5067,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-11-09,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Aggravated sexual assault,2
2025-11-09,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Non-aggravated sexual assault,2
2025-11-09,NURIOOTPA,5355,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-11-09,NURIOOTPA,5355,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-11-09,OAKDEN,5086,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,OAKLANDS PARK,5046,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,OLD NOARLUNGA,5168,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,OLD REYNELLA,5161,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of other prescribed officer,1
2025-11-09,OVINGHAM,5082,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-11-09,OVINGHAM,5082,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-11-09,OVINGHAM,5082,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,PANORAMA,5041,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,PARAFIELD,5106,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,PARAFIELD GARDENS,5107,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,PARAFIELD GARDENS,5107,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-11-09,PARA HILLS,5096,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,PIPALYATJARA,0872,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,PLYMPTON,5038,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-11-09,POINT PEARCE,5573,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
2025-11-09,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-11-09,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
2025-11-09,PORT AUGUSTA WEST,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-11-09,PORT AUGUSTA WEST,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,PORT HUGHES,5558,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
2025-11-09,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,PORT LINCOLN,5606,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
2025-11-09,PORT NOARLUNGA,5167,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,PORT NOARLUNGA,5167,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,PORT PIRIE SOUTH,5540,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,PORT PIRIE SOUTH,5540,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,PORT PIRIE WEST,5540,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-11-09,REDWOOD PARK,5097,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,REDWOOD PARK,5097,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-11-09,RIDLEYTON,5008,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,RISDON PARK,5540,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,RIVERLEA PARK,5120,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,ROSEWATER,5013,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,ROSTREVOR,5073,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,SALISBURY,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,SALISBURY DOWNS,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-11-09,SALISBURY EAST,5109,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,SALISBURY EAST,5109,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-11-09,SALISBURY EAST,5109,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,SALISBURY NORTH,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,SALISBURY NORTH,5108,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
2025-11-09,SEACLIFF PARK,5049,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-09,SEACOMBE GARDENS,5047,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,SEAFORD MEADOWS,5169,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Robbery,1
2025-11-09,SEATON,5023,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,SEFTON PARK,5083,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,SEFTON PARK,5083,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,SEFTON PARK,5083,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,SEMAPHORE PARK,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,SMITHFIELD PLAINS,5114,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,ST CLAIR,5011,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,STEPNEY,5069,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,STEPNEY,5069,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-09,STUART,5320,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,TAPEROO,5017,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,TEA TREE GULLY,5091,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-11-09,TEA TREE GULLY,5091,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,THEBARTON,5031,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-09,THEBARTON,5031,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,TONSLEY,5042,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,TORRENSVILLE,5031,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,TWO WELLS,5501,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-11-09,VALE PARK,5081,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,WALKLEY HEIGHTS,5098,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,WELLAND,5007,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,WEST LAKES,5021,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-09,WEST LAKES,5021,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,WHYALLA,5600,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-09,WHYALLA NORRIE,5608,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,WHYALLA STUART,5608,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-11-09,WILMINGTON,5485,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-09,WINDSOR GARDENS,5087,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,WISTOW,5251,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-11-09,WOODCROFT,5162,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-09,WOODVILLE,5011,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-09,WOODVILLE NORTH,5012,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-09,WOODVILLE SOUTH,5011,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-09,WOODVILLE WEST,5011,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-11-10,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-10,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
2025-11-10,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
2025-11-10,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,6
2025-11-10,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-11-10,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-11-10,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-10,ALBERTON,5014,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-10,ALDINGA,5173,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-11-10,ANDAMOOKA,5722,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-11-10,ANDREWS FARM,5114,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-10,ANDREWS FARM,5114,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-11-10,ANGLE VALE,5117,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-10,ANGLE VALE,5117,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-11-10,ARDROSSAN,5571,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-10,BELAIR,5052,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-11-10,BERRI,5343,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-10,BERRI,5343,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-11-10,BLAIR ATHOL,5084,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-10,BLAIR ATHOL,5084,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-11-10,BLAIR ATHOL,5084,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-11-10,BLAIR ATHOL,5084,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
2025-11-10,BLAKEVIEW,5114,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-11-10,BLAKEVIEW,5114,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-11-10,BLAKEVIEW,5114,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-11-10,BOWDEN,5007,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-11-10,BOWDEN,5007,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
