Reported Date,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count
2024-07-01,PORT PIRIE SOUTH,5540,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-07-01,PORT WAKEFIELD,5550,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,QUORN,5433,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2024-07-01,REID,5118,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,REID,5118,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-01,REYNELLA,5161,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,SALISBURY,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,3
2024-07-01,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,3
2024-07-01,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2024-07-01,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Assault police,1
2024-07-01,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-01,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2024-07-01,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,Aggravated robbery,2
2024-07-01,SALISBURY DOWNS,5108,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2024-07-01,SALISBURY DOWNS,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,SALISBURY EAST,5109,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,SALISBURY NORTH,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-07-01,SALISBURY NORTH,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2024-07-01,SEAFORD RISE,5169,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-07-01,SEATON,5023,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2024-07-01,SEATON,5023,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-07-01,SELLICKS BEACH,5174,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-07-01,SHEIDOW PARK,5158,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2024-07-01,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,SMITHFIELD PLAINS,5114,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
2024-07-01,SOMERTON PARK,5044,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-07-01,SOUTH BRIGHTON,5048,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,ST AGNES,5097,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,ST CLAIR,5011,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,ST CLAIR,5011,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,ST GEORGES,5064,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-01,ST GEORGES,5064,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,ST PETERS,5069,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,STREAKY BAY,5680,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-01,SURREY DOWNS,5126,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,TAPEROO,5017,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,TEA TREE GULLY,5091,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,1
2024-07-01,TONSLEY,5042,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,5
2024-07-01,TONSLEY,5042,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,TORRENS PARK,5062,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,TORRENSVILLE,5031,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,TOTNESS,5250,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2024-07-01,UNDERDALE,5032,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-07-01,UNLEY,5061,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,VALE PARK,5081,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-01,VALE PARK,5081,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-07-01,VALE PARK,5081,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2024-07-01,VALE PARK,5081,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,VIRGINIA,5120,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-07-01,WAIKERIE,5330,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,WAIKERIE,5330,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-07-01,WALKLEY HEIGHTS,5098,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,WARRADALE,5046,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,WAYVILLE,5034,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,WELLAND,5007,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-01,WEST BEACH,5024,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,WEST BEACH,5024,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,WEST CROYDON,5008,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2024-07-01,WEST LAKES,5021,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-07-01,WHYALLA PLAYFORD,5600,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,WHYALLA STUART,5608,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,WHYALLA STUART,5608,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-01,WHYALLA STUART,5608,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-01,WHYALLA STUART,5608,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2024-07-01,WHYALLA STUART,5608,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1
2024-07-01,WILLASTON,5118,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-01,WILLIAMSTOWN,5351,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,WILLIAMSTOWN,5351,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,WINDSOR GARDENS,5087,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-01,WINDSOR GARDENS,5087,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,WOODCROFT,5162,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-01,WOODCROFT,5162,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-01,WOODVILLE PARK,5011,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-07-01,WOODVILLE SOUTH,5011,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2024-07-01,WOODVILLE SOUTH,5011,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-01,WOODVILLE SOUTH,5011,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-01,WOODVILLE SOUTH,5011,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-07-01,WOODVILLE WEST,5011,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3
2024-07-01,WOODVILLE WEST,5011,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-07-01,YAHL,5291,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2024-07-01,YAHL,5291,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-01,YANKALILLA,5203,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2024-07-02,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2024-07-02,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,9
2024-07-02,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-07-02,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-07-02,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,8
2024-07-02,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-02,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,4
2024-07-02,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-07-02,ADELAIDE AIRPORT,5950,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,ALBERTON,5014,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2024-07-02,ALDINGA BEACH,5173,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,ANDREWS FARM,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,ASCOT PARK,5043,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,BALHANNAH,5242,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,BARMERA,5345,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,BARMERA,5345,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-07-02,BEVERLEY,5009,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-07-02,BLACKWOOD,5051,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-02,BLAIR ATHOL,5084,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-07-02,BLAKEVIEW,5114,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,2
2024-07-02,BOLIVAR,5110,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,BOWDEN,5007,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2024-07-02,BRAHMA LODGE,5109,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-07-02,BRIGHTON,5048,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,BROADVIEW,5083,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,BROMPTON,5007,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,CAMPBELLTOWN,5074,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,CEDUNA,5690,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-07-02,CEDUNA,5690,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,CHITON,5211,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,CHRISTIES BEACH,5165,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,CHRISTIES BEACH,5165,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,CHRISTIES BEACH,5165,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Assault police,4
2024-07-02,CHRISTIES BEACH,5165,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,1
2024-07-02,CLARENCE GARDENS,5039,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,2
2024-07-02,CLARENCE PARK,5034,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2024-07-02,CLEARVIEW,5085,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2024-07-02,CLEARVIEW,5085,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,3
2024-07-02,CLEARVIEW,5085,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-07-02,CLEARVIEW,5085,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,CLOVELLY PARK,5042,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,COLONEL LIGHT GARDENS,5041,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2024-07-02,COOBER PEDY,5723,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2024-07-02,COOBER PEDY,5723,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-02,COOBER PEDY,5723,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Assault police,2
2024-07-02,COOBER PEDY,5723,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,COONALPYN,5265,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,CRAIGMORE,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,CRAIGMORE,5114,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,CROYDON PARK,5008,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-07-02,CROYDON PARK,5008,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-02,CROYDON PARK,5008,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,CUMBERLAND PARK,5041,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,DAVOREN PARK,5113,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,DRY CREEK,5094,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2024-07-02,DRY CREEK,5094,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2024-07-02,EDWARDSTOWN,5039,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-07-02,ELIZABETH DOWNS,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,ELIZABETH DOWNS,5113,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,ELIZABETH DOWNS,5113,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-07-02,ELIZABETH EAST,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,ELIZABETH EAST,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,ELIZABETH EAST,5112,OFFENCES AGAINST THE PERSON,HOMICIDE AND RELATED OFFENCES,Other homicide and related offences,1
2024-07-02,ELIZABETH GROVE,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,ELIZABETH PARK,5113,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-02,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-02,ELIZABETH VALE,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,ELIZABETH VALE,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,ENFIELD,5085,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,2
2024-07-02,ENFIELD,5085,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2024-07-02,FINDON,5023,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-07-02,FINDON,5023,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,FIRLE,5070,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2024-07-02,FULHAM,5024,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-02,GAWLER SOUTH,5118,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-02,GAWLER SOUTH,5118,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2024-07-02,GEPPS CROSS,5094,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,GILLES PLAINS,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-07-02,GILLES PLAINS,5086,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,GLENELG NORTH,5045,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,GLENGOWRIE,5044,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,GLENSIDE,5065,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2024-07-02,GLYNDE,5070,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,GOODWOOD,5034,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-07-02,GREENACRES,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,HECTORVILLE,5073,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2024-07-02,HILLBANK,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-07-02,HILLCREST,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2024-07-02,HILLIER,5116,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-02,HOPE VALLEY,5090,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,HUNTFIELD HEIGHTS,5163,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,JERUSALEM,5554,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,KAPUNDA,5373,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,KAPUNDA,5373,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,KENSINGTON GARDENS,5068,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,KILBURN,5084,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-02,KILBURN,5084,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,KILKENNY,5009,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2024-07-02,LARGS BAY,5016,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2024-07-02,LARGS NORTH,5016,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,1
2024-07-02,MATTA FLAT,5554,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2024-07-02,MAYLANDS,5069,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2024-07-02,MCLAREN VALE,5171,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,MELROSE PARK,5039,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,MILE END SOUTH,5031,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,MILLICENT,5280,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2024-07-02,MILLSWOOD,5034,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-02,MODBURY,5092,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,MODBURY,5092,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2024-07-02,MODBURY,5092,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,10
2024-07-02,MODBURY NORTH,5092,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2024-07-02,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2024-07-02,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2024-07-02,MORPHETTVILLE,5043,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2024-07-02,MOSQUITO HILL,5214,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
